Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
14325,,3.5,B,Debris Burning,37.00167002,-77.98899998,VA,9/16/05,,Sep,,,,8/17/05,2005,Aug,724118,35780.40568,99999,1994,2020,0,0.1,724118-99999-2005.gz,24.95189995,23.92850511,24.0297619,22.19663462,1.305291005,1.554967502,1.580952381,1.507788462,69.60568032,66.77362894,67.71181556,76.49756098,0,0,0,0,0.097376774
14413,,2,B,Lightning,38.94861111,-78.5325,VA,3/26/11,,Mar,3/26/11 13:15,,,2/24/11,2011,Feb,720716,31381.66503,99999,2010,2018,0,0.1,720716-99999-2011.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101126505
14430,,1.3,B,Debris Burning,37.8375,-76.47972,VA,1/29/08,,Jan,,,,12/30/07,2007,Dec,725514,34090.77425,3757,1942,2020,0,0.1,725514-03757-2007.gz,5.586666667,0,0,0,2.498888889,0,0,0,83.95555556,0,0,0,29,0,0,0,0.083755267
14596,,3,B,Arson,36.79083333,-82.21,VA,11/10/12,,Nov,,,,10/11/12,2012,Oct,724058,19827.46559,99999,2006,2020,0,0.1,724058-53818-2012.gz,10.48704304,7.345512821,6.302186879,8.110521415,1.950023137,2.328754579,1.6944334,1.769972067,71.79990143,76.66940452,74.03225806,70.19530103,27.7,13.2,2.5,19.4,0.134750183
14719,,6,B,Campfire,37.005,-81.9417,VA,2/4/01,,Feb,,,,1/5/01,2001,Jan,724058,36649.99666,53818,1995,2005,0,0.1,724058-99999-2001.gz,2.146892655,1.842857143,4.30952381,6.928969359,2.047033898,2.496285714,2.617261905,2.323398329,69.62280702,65.88064516,58.78807947,65.2599278,0,0,0,0,0.132244181
14723,,8,B,Arson,36.7181,-83.2278,VA,3/14/98,,Mar,,,,2/12/98,1998,Feb,724117,69064.27351,63802,1994,2005,0,0.1,724117-99999-1998.gz,4.231111111,4.122257053,3.3203125,9.485915493,3.430222222,3.540438871,4.45625,3.989014085,71.9029734,69.99352751,71.3671875,62.32796486,0,0,0,0,0.143867443
14774,,1,B,Lightning,38.025,-78.9583,VA,8/13/02,,Aug,,,,7/14/02,2002,Jul,724105,27343.62656,99999,1981,2005,0,0.1,724105-99999-2002.gz,25.58713795,25.5770751,22.88709677,24.48272598,1.182081492,1.128656126,1.296572581,1.415522953,72.35072142,66.63965885,64.94517544,69.78972458,0,0,0,0,0.105328512
14912,SNICKERS G,405,E,Campfire,39.12766,-77.83979,VA,4/28/96,5/1/96,Apr,,,3 days 00:00:00.000000000,3/29/96,1996,Mar,724055,24990.77033,3714,1973,2010,0,10,724055-99999-1996.gz,11.48710602,15.11629213,17.33109756,17.88194444,3.48782235,3.878932584,4.454878049,4.494444444,60.75576037,57.66568047,54.43396226,62.27777778,0,0,0,0,0.094972151
15036,,1.4,B,Smoking,36.59316999,-79.77399997,VA,11/7/05,,Nov,,,,10/8/05,2005,Oct,742077,18652.03925,3763,1939,2010,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.113285161
15147,,3.6,B,Miscellaneous,37.42082998,-76.8845,VA,4/21/06,,Apr,,,,3/22/06,2006,Mar,723087,40217.20059,99999,1986,2018,0,0.1,723087-93735-2006.gz,13.90865385,16.68137255,16.4,17.64572864,2.589663462,2.381372549,2.112631579,2.372613065,49.05107527,49.45698925,60.11538462,61.83286908,10.1,0,0,72,0.087501482
15255,,1,B,Smoking,38.5667,-77.9333,VA,11/15/01,,Nov,,,,10/16/01,2001,Oct,723098,7834.247728,93798,1973,2020,0,0.1,723098-99999-2001.gz,11.84217877,10.86388889,8.071428571,10.95096582,3.513541667,3.441758242,3.564285714,2.773400673,45.69109948,45.01648352,37.68571429,67.03643725,0,0,0,0,0.096064969
15325,,1,B,Debris Burning,38.57302778,-78.76091667,VA,2/12/13,,Feb,,,,1/13/13,2013,Jan,A06884,24923.66163,416,2010,2014,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103316055
15337,,10,C,Arson,38.57195,-79.13695,VA,3/5/07,,Mar,,,,2/3/07,2007,Feb,724105,40141.22733,93760,2006,2020,0,1,724105-93760-2007.gz,-0.162212846,3.893939394,5.084710744,10.525,2.392405063,2.544318182,2.248140496,2.385464842,55.71594349,58.2965368,59.91525424,60.61168895,0,0,0,0,0.106620497
15339,,2.5,B,Children,37.15641667,-80.465,VA,3/15/14,,Mar,,,,2/13/14,2014,Feb,724113,7641.474562,53881,1973,2020,0,0.1,724113-53881-2014.gz,2.986040019,3.643188137,7.294234592,8.334117647,2.809306654,2.530954588,3.322664016,2.677505882,61.61964189,60.14,55.85653105,61.27353464,0,0,0,0,0.119070093
15424,SLAUGHTER,2,B,Equipment Use,38.44678,-78.46968,VA,7/26/95,7/27/95,Jul,7/26/95 22:00,7/27/95 0:30,1 days 00:00:00.000000000,6/26/95,1995,Jun,724016,34872.72558,99999,1942,2020,0,0.1,724016-93736-1995.gz,25.43563941,27.57012987,27.33,27.18125,2.375052411,2.306493506,2.145454545,3.4625,73.15824176,69.71171171,70.86407767,71.625,0,0,0,0,0.100823881
15456,STRADER,2,B,Smoking,37.05,-81.06666667,VA,11/13/05,11/13/05,Nov,11/13/05 12:58,11/13/05 22:30,0 days 00:00:00.000000000,10/14/05,2005,Oct,724056,30535.1214,63805,1936,2020,0,0.1,724056-99999-2005.gz,10.83801498,10.07055503,11.11267606,0,3.106320225,2.820319849,3.32917505,0,62.2106992,58.866164,57.50806452,0,0,0,0,0,0.124453138
15468,,1,B,Debris Burning,39.0333,-78.2833,VA,3/17/97,,Mar,,,,2/15/97,1997,Feb,724053,17344.9201,99999,1996,2005,0,0.1,724053-99999-1997.gz,7.3370319,6.083333333,5.289940828,10.37762238,3.950208044,3.870555556,3.99408284,3.828291317,55.71067416,57.90598291,48.69277108,50.9476662,0,0,0,0,0.098900638
15602,SPRAKER,3,B,Lightning,37.44833333,-80.16166667,VA,5/2/97,5/3/97,May,5/2/97 15:00,5/3/97 17:00,1 days 00:00:00.000000000,4/2/97,1997,Apr,724110,22106.52787,13741,1973,2005,0,0.1,724110-13741-1997.gz,11.73177258,11.00720339,12.63364486,14.65416667,3.3787068,3.319915254,2.71682243,4.320833333,56.11491443,64.82650602,67.96610169,47.20833333,64.1,42.3,21.2,0,0.11623186
15742,,75,C,Miscellaneous,37.02083,-77.73,VA,2/10/08,,Feb,,,,1/11/08,2008,Jan,724015,21122.9727,99999,2006,2009,0,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.095100375
15881,,3,B,Powerline,37.59472222,-78.23472222,VA,2/19/11,,Feb,2/19/11 15:43,,,1/20/11,2011,Jan,724017,31836.62131,3707,2006,2020,0,0.1,724017-03707-2011.gz,3.156458797,4.465263158,7.943850267,9.342815105,1.625890869,1.740315789,2.570588235,2.156465739,61.95848375,59.91103604,51.51604278,62.46171045,0,0,0,0,0.099206151
15997,,4,B,Arson,37.2933,-76.4667,VA,1/13/99,,Jan,,,,12/14/98,1998,Dec,723086,18052.91178,93741,1994,2020,0,0.1,723086-99999-1998.gz,5.044392523,2.225352113,0,0,3.714485981,3.95915493,0,0,74.52048193,75.43283582,0,0,33.1,11.2,0,0,0.083932784
16204,,1,B,Miscellaneous,37.07917,-80.77889,VA,4/19/08,,Apr,,,,3/20/08,2008,Mar,724116,10408.57202,99999,2006,2020,0,0.1,724116-13868-2008.gz,10.0702754,11.60546139,10.9702381,15.37971149,3.250474834,2.507344633,2.818253968,2.659031657,65.74170124,67.73089343,58.22619048,71.48215184,0,0,0,0,0.12188878
16240,MILL CREEK,1.4,B,Miscellaneous,37.5675,-80.03472222,VA,5/31/13,5/31/13,May,5/31/13 13:45,5/31/13 16:30,0 days 00:00:00.000000000,5/1/13,2013,May,724127,46284.35139,53801,2006,2020,0,0.1,724127-53801-2013.gz,12.5250351,14.6027907,12.66666667,0,2.156621432,1.74744186,2.103968254,0,66.05076628,67.87405303,60.29960317,0,0,0,0,0,0.1150475
16300,,1,B,Miscellaneous,36.63949997,-80.58349999,VA,4/19/05,,Apr,,,,3/20/05,2005,Mar,723177,20105.28775,63807,1945,2020,0,0.1,723177-99999-2005.gz,13.32618826,14.67193309,12.10358566,15.29651972,2.3777726,2.289033457,2.556175299,1.450904872,58.80093677,53.87686567,51.02610442,64.22123894,0,0,0,0,0.120406002
16515,,45,C,Debris Burning,36.54805556,-77.815,VA,3/23/15,,Mar,,,,2/21/15,2015,Feb,724008,15328.35902,93781,2005,2020,0,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09610921
16773,,12,C,Miscellaneous,36.91850001,-82.28484,VA,3/14/06,,Mar,,,,2/12/06,2006,Feb,723350,49719.04672,13877,1946,2020,0,1,723350-13877-2006.gz,5.34939759,9.185676393,11.97076023,8.931818182,2.387951807,2.727586207,2.414035088,2.364030336,65.39194139,59.64516129,62.67251462,64.94400896,41.8,8,4.4,121.9,0.135344966
16807,,1,B,Children,37.26347222,-79.27433333,VA,4/12/15,,Apr,,,,3/13/15,2015,Mar,724100,8741.246514,13733,1942,2020,0,0.1,724100-13733-2015.gz,10.21775878,11.93118712,13.76539924,14.72702188,2.625,3.194747475,2.806463878,2.253448276,56.6638246,53.78625954,60.14906832,69.03618818,83.9,41.4,32,87.6,0.108511914
16858,,3,B,Arson,36.7083,-79.9417,VA,6/13/99,,Jun,,,,5/14/99,1999,May,742077,31181.43591,3763,1939,2010,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.114698731
16898,,3,B,Lightning,37.9667,-77.75,VA,7/18/98,,Jul,,,,6/18/98,1998,Jun,723084,39714.47027,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.094767474
16905,,5,B,Arson,37.05333,-80.62667,VA,4/25/96,4/25/96,Apr,,,0 days 00:00:00.000000000,3/26/96,1996,Mar,724116,10161.45844,13868,1973,2020,0,0.1,724116-13868-1996.gz,9.564739069,12.93371105,15.65925926,0,3.956558533,4.695750708,4.377160494,0,65.4637224,63.05688623,64.49668874,0,0,0,0,0,0.120556296
16937,CHURCH,152,D,Campfire,38.735,-78.88666667,VA,9/17/98,10/29/98,Sep,9/17/98 14:26,10/29/98 8:00,42 days 00:00:00.000000000,8/18/98,1998,Aug,724165,36407.63529,3725,1973,1999,0,3,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.104339968
16954,,16,C,Lightning,37.45,-78.8,VA,7/16/97,,Jul,,,,6/16/97,1997,Jun,724017,34338.37187,99999,1992,2005,0,1,724017-99999-1997.gz,24.69284712,24.75910364,24.60365854,23.89029536,1.501402525,1.251540616,1.288414634,1.188185654,66.92286115,67.68067227,66.88414634,71.36255572,0,0,0,0,0.104241841
16995,,2,B,Arson,38.93333,-78.2,VA,4/9/95,4/9/95,Apr,,,0 days 00:00:00.000000000,3/10/95,1995,Mar,723098,53979.84987,93798,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.098219279
17037,,8,B,Arson,38.52499999,-78.53333001,VA,4/16/05,,Apr,,,,3/17/05,2005,Mar,724016,44118.88003,99999,1942,2020,0,0.1,724016-93736-2005.gz,10.0923879,12.93858447,11.39832402,14.49042424,2.180584551,2.723798627,2.315083799,2.119757576,68.05512679,59.87951807,56.89944134,59.48886139,108.1,41.1,0.5,52.1,0.101342844
17049,,1.4,B,Children,37.27217,-77.35717002,VA,4/3/06,,Apr,,,,3/4/06,2006,Mar,724014,16081.20613,93714,2005,2020,0,0.1,724014-93714-2006.gz,10.51084906,9.245979186,13.54016064,15.66150235,2.759536204,2.32405303,2.517068273,2.445202258,50.56965649,54.70239234,53.89387755,58.73768939,0,0,0,0,0.091704907
17084,,3.5,B,Equipment Use,38.03722222,-77.9675,VA,4/10/14,,Apr,,,,3/11/14,2014,Mar,723114,3029.545641,3715,1998,2020,0,0.1,723114-03715-2014.gz,8.658067542,11.03210576,12.34063745,14.90913327,2.625246363,2.411342155,2.154780876,2.149813607,57.09219512,58.31331331,57.7893617,59.86242884,0,0,0,0,0.096633597
17299,,1,B,Debris Burning,36.86666001,-77.36666998,VA,6/23/05,,Jun,,,,5/24/05,2005,May,724019,35045.77893,93773,2003,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.092011542
17365,,6.5,B,Railroad,36.69556,-76.6975,VA,7/1/08,,Jul,,,,6/1/08,2008,Jun,724007,8666.767871,3719,1941,2020,0,0.1,724007-03719-2008.gz,26.53752914,26.16589435,28.05357143,25.94139709,2.265858298,2.509453197,3.133730159,1.871354899,65.37385432,64.52157598,62.94011976,74.17034855,0,0,0,0,0.086272894
17451,,1,B,Miscellaneous,39.0817,-78.2183,VA,9/10/02,,Sep,,,,8/11/02,2002,Aug,724053,9611.771895,99999,1996,2005,0,0.1,724053-99999-2002.gz,24.42614379,20.94357367,21.76077586,19.90605327,1.743754088,1.377586207,1.464439655,1.932348668,67.48666667,68.36514523,65.65809769,73.94925029,0,0,0,0,0.098307772
17633,,12,C,Debris Burning,36.6175,-83.32833,VA,3/9/09,,Mar,,,,2/7/09,2009,Feb,A06773,26930.61573,334,2006,2019,0,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.144822792
17635,,1,B,Equipment Use,37.84999999,-77.44167001,VA,5/28/04,,May,,,,4/28/04,2004,Apr,723084,15655.3209,99999,1973,2020,0,0.1,723084-99999-2004.gz,19.97750511,22.90707071,24.64974619,21.90222222,2.473721881,2.32,2.514720812,1.955555556,72.2718601,74.79801325,72.26666667,75.48618785,112.8,82.1,19.1,137.1,0.092133929
17641,,5,B,Debris Burning,36.75,-77.51666666,VA,11/13/03,11/13/03,Nov,,,0 days 00:00:00.000000000,10/14/03,2003,Oct,724014,48075.96251,99999,1999,2004,0,0.1,724014-99999-2003.gz,13.63490305,14.08610792,12.9044289,0,1.842880886,1.681515499,2.412587413,0,75.89940828,75.17288557,72.36319613,0,0,0,0,0,0.093386978
17720,,1,B,Debris Burning,37.805,-77.99,VA,1/28/99,,Jan,,,,12/29/98,1998,Dec,723084,49882.39823,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.096951734
17731,CORNELL,0.7,B,Arson,38.83295,-77.53468,VA,3/16/92,3/16/92,Mar,3/16/92 16:30,3/16/92 17:10,0 days 00:00:00.000000000,2/15/92,1992,Feb,724036,12544.81975,99999,1973,2020,0,0.1,724036-99999-1992.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092447754
17784,,1,B,Miscellaneous,37.775,-77.90778,VA,11/24/08,,Nov,,,,10/25/08,2008,Oct,723114,26651.67277,3715,1998,2020,0,0.1,723114-03715-2008.gz,8.797474275,5.57855127,1.614919355,4.255890669,2.010898036,1.941768579,2.263508065,1.944863336,64.68375073,59.84810127,55.28336756,66.09382872,0,0,0,0,0.096247994
17857,,1,B,Children,36.745,-80.00667,VA,10/22/96,10/22/96,Oct,,,0 days 00:00:00.000000000,9/22/96,1996,Sep,742077,36908.53214,3763,1939,2010,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.115251208
17893,,24,C,Debris Burning,37.10449999,-79.19316999,VA,4/6/04,,Apr,,,,3/7/04,2004,Mar,724100,24058.86398,13733,1942,2020,0,1,724100-13733-2004.gz,7.908244994,8.452093023,7.134199134,14.13111992,2.806831567,2.65,2.573593074,2.525867195,57.04166667,58.73766234,65.6344086,64.33221851,37.6,16,12.7,50.6,0.10788505
17914,,0.7,B,Miscellaneous,38.4333,-79.0167,VA,3/2/00,,Mar,,,,2/1/00,2000,Feb,724105,21090.93395,99999,1981,2005,0,0.1,724105-99999-2000.gz,6.084269663,8.93258427,11.74850299,9.854519774,2.002247191,2.037921348,1.653293413,1.991501416,61.02535211,61.23380282,63.61676647,60.66193182,0,0,0,0,0.105632978
17939,GIDBROWNHO,17.4,C,Missing/Undefined,38.7436,-78.2497,VA,4/6/05,4/6/05,Apr,4/6/05 15:19,4/6/05 21:00,0 days 00:00:00.000000000,3/7/05,2005,Mar,723098,41657.57374,93798,1973,2020,0,1,723098-99999-2005.gz,7.992530345,10.20037453,12.19161677,0,1.95130719,1.926966292,2.048502994,0,59.79814551,63.11608961,57.5,0,0,0,0,0,0.098747661
17955,,25,C,Arson,36.90533,-82.23016001,VA,11/16/05,,Nov,,,,10/17/05,2005,Oct,723350,49552.8446,13877,1946,2020,0,1,723350-13877-2005.gz,10.7164557,11.78746594,12.09142857,3.980769231,1.587705957,1.540710383,1.841954023,2.542548077,70.04149933,66.55555556,63.83815029,69.63492063,21.1,8.9,8.9,87.4,0.134865568
18062,,2,B,Debris Burning,36.68932998,-82.89049998,VA,4/1/05,,Apr,,,,3/2/05,2005,Mar,723350,49742.96819,13877,1946,2020,0,0.1,723350-13877-2005.gz,6.53427896,9.29245283,12.38020833,11.95335609,3.220449173,2.509669811,2.7546875,2.661319681,68.23393939,70.41421569,71.42328042,69.47924528,72.3,39.6,20.9,131.7,0.140871772
18080,,18,C,Arson,36.665,-82.96,VA,4/7/99,,Apr,,,,3/8/99,1999,Mar,724117,52501.99955,63802,1994,2005,0,1,724117-99999-1999.gz,6.752089136,10.59166667,15.58928571,12.91147994,3.282590529,3.149722222,3.826190476,3.855463347,59.61768902,57.84045584,62.90625,59.6509299,0,0,0,0,0.141505799
18174,,5,B,Debris Burning,37.145,-80.65167,VA,4/13/96,4/13/96,Apr,,,0 days 00:00:00.000000000,3/14/96,1996,Mar,724116,3085.823389,13868,1973,2020,0,0.1,724116-13868-1996.gz,6.390743338,6.967688022,4.858682635,0,4.096072931,3.608635097,3.94251497,0,64.58496732,66.64890282,64.34810127,0,0,0,0,0,0.12072695
18313,,6,B,Miscellaneous,37.89333,-77.85361,VA,2/7/09,,Feb,,,,1/8/09,2009,Jan,723114,16502.7805,3715,1998,2020,0,0.1,723114-03715-2009.gz,0.27532833,1.373358349,1.088888889,6.111483254,2.07227955,1.988086304,2.405050505,2.839425837,56.06540623,54.81866953,49.06695464,53.56087824,0,0,0,0,0.095711942
18462,,18,C,Arson,36.60556,-82.51028,VA,4/24/08,,Apr,,,,3/25/08,2008,Mar,723350,17129.5549,13877,1946,2020,0,1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.137528807
18489,,1,B,Miscellaneous,37.34861111,-78.16,VA,2/18/11,,Feb,2/18/11 15:15,,,1/19/11,2011,Jan,724017,24652.30588,3707,2006,2020,0,0.1,724017-03707-2011.gz,3.073104201,3.85786802,5.586374696,9.456043956,1.633006001,1.659695431,2.285888078,2.182983193,62.41740675,58.8992416,51.03902439,62.793379,0,0,0,0,0.098683897
18580,,35,C,Debris Burning,37.18167,-82.11833,VA,2/25/96,2/25/96,Feb,,,0 days 00:00:00.000000000,1/26/96,1996,Jan,724117,42446.61328,63802,1994,2005,0,1,724117-99999-1996.gz,-1.034916201,2.731284916,7.763095238,0,4.283636364,4.589385475,4.066071429,0,72.29753521,73.40217391,66.55263158,0,0,0,0,0,0.133717747
18589,,19,C,Debris Burning,37.1833,-77.2333,VA,11/25/98,,Nov,,,,10/26/98,1998,Oct,724019,30404.56793,99999,1973,2020,0,1,724019-99999-1998.gz,10.5124451,11.32163743,10.60126582,10.5877193,1.116398243,1.35497076,1.338607595,1.572953216,71.00643087,72.10461538,66.67105263,69.63722397,15.8,5.8,0.3,90,0.090672233
18672,,17,C,Lightning,37.78444444,-78.63944444,VA,7/19/12,,Jul,,,,6/19/12,2012,Jun,999999,28188.9257,3759,2003,2019,0,1,999999-73801-2012.gz,28.19076389,27.04011574,26.52797619,26.71480324,0,0,0,0,0,0,0,0,0,0,0,0,0.102654345
18933,,15,C,Arson,36.7792,-76.7483,VA,3/9/02,,Mar,,,,2/7/02,2002,Feb,723083,16495.75738,13763,1973,2020,0,1,723083-13763-2002.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086668185
18989,LOST,710,E,Lightning,37.87916667,-79.25388889,VA,6/17/01,6/23/01,Jun,6/17/01 18:00,6/23/01 20:00,6 days 00:00:00.000000000,5/18/01,2001,May,724115,51526.95012,99999,1995,2005,0,10,724115-99999-2001.gz,15.76610644,17.89915966,20.10179641,20.26618705,4.517893218,4.583238636,3.615432099,3.809701493,78.2879257,76.47774481,74.00625,69.69924812,0,0,0,0,0.108003194
19048,,2,B,Debris Burning,37.3417,-76.5433,VA,7/7/02,,Jul,,,,6/7/02,2002,Jun,723086,23697.0766,93741,1994,2020,0,0.1,723086-93741-2002.gz,23.97979798,25.99262899,26.72928177,25.76162791,3.116287879,3.105651106,2.444751381,2.936046512,69.13836478,69.51274788,65.31360947,67.71632124,48.7,3.8,1.5,30.9,0.084573002
19147,,3,B,Miscellaneous,36.8781,-81.6569,VA,3/26/01,,Mar,,,,2/24/01,2001,Feb,724056,27422.41209,63805,1936,2020,0,0.1,724056-99999-2001.gz,6.662565905,6.229813665,5.133333333,12.15060241,4.924604569,5.318944099,5.762,3.902259036,56.82249561,56.86335404,53.59333333,60.51432881,0,0,0,0,0.129784144
19178,,29,C,Lightning,37.93333,-76.90833,VA,8/10/07,,Aug,,,,7/11/07,2007,Jul,720285,47859.27406,99999,2006,2020,0,1,720285-03734-2007.gz,27.09754638,28.09859155,29.95443038,25.76103405,1.813824057,1.549647887,1.587341772,1.544388398,72.06040709,74.02880658,74.50913838,74.9620438,0,0,0,0,0.087437295
19198,,20.8,C,Arson,38.82528,-77.715,VA,3/26/08,,Mar,,,,2/25/08,2008,Feb,724036,20882.76214,99999,1973,2020,0,1,724036-03710-2008.gz,3.758169935,5.675,5.2,12.72997712,2.452287582,2.28375,3.34,2.500915332,66.17081851,62.93150685,47.2,70.86620531,0,0,0,0,0.094027519
19251,,1,B,Debris Burning,38.4333,-78.0833,VA,12/3/02,,Dec,,,,11/3/02,2002,Nov,723098,22163.83515,93798,1973,2020,0,0.1,723098-99999-2002.gz,7.728442115,5.012670565,3.681069959,2.228892143,1.231044349,1.89795122,3.005555556,1.596242069,69.44988345,62.48729792,58.96673597,66.51073446,0,0,0,0,0.097444917
19407,,1,B,Debris Burning,37.475,-76.32,VA,8/10/99,,Aug,,,,7/11/99,1999,Jul,723088,554.933065,99999,1973,2020,0,0.1,File Not Found,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.082558678
19613,,11.1,C,Equipment Use,37.3575,-77.19527778,VA,3/27/14,,Mar,,,,2/25/14,2014,Feb,720498,28882.11771,153,2009,2020,0,1,720498-00153-2014.gz,4.549936789,5.791767554,7.229885057,14.08631922,3.180151707,3.572639225,3.412643678,3.109446254,46.07585335,47.5496368,43.25862069,49.3029316,22.6,9.3,2.1,33.1,0.090245587
19872,,16,C,Debris Burning,36.69,-83.23167,VA,2/26/95,2/26/95,Feb,,,0 days 00:00:00.000000000,1/27/95,1995,Jan,724117,70787.72847,63802,1994,2005,0,1,724117-99999-1995.gz,-0.71875,1.497214485,3.579640719,0,3.287772926,2.958100559,4.294578313,0,74.55740181,70.70317003,67.20858896,0,0,0,0,0,0.143917882
19916,,4,B,Debris Burning,36.59861111,-78.54833333,VA,4/12/14,,Apr,,,,3/13/14,2014,Mar,720288,25738.1186,99999,2006,2020,0,0.1,720288-03711-2014.gz,10.29845938,14.52889096,14.112749,16.33659555,2.941409897,2.756197577,2.661155378,2.870732839,56.23109244,54.1528425,53.16334661,62.88821892,85.4,53.5,32.3,70.2,0.10250405
20003,,17.8,C,Children,37.39056,-76.79166,VA,3/3/07,,Mar,,,,2/1/07,2007,Feb,720285,14201.70366,99999,2006,2020,0,1,720285-03734-2007.gz,3.613435474,6.220838052,7.257075472,11.234447,2.504537419,2.640430351,2.192688679,2.554953917,44.24580336,46.72580645,57.30120482,55.39658328,0,0,0,0,0.086708945
20012,,3,B,Debris Burning,37.14,-79.7733,VA,1/3/01,,Jan,,,,12/4/00,2000,Dec,724110,26516.24728,13741,1973,2005,0,0.1,724110-13741-2000.gz,-0.702979738,-3.2,-2.111347518,0,3.122302158,3.399465241,4.379285714,0,60.22898904,53.72899729,52.82142857,0,86,7.2,0,0,0.112973475
20016,,65,C,Debris Burning,37.2178,-82.1253,VA,3/21/01,,Mar,,,,2/19/01,2001,Feb,724117,44097.17453,63802,1994,2005,0,1,724117-99999-2001.gz,5.313868613,5.541871921,5.605042017,8.972222222,3.427189781,3.866502463,3.243697479,3.536456808,59.55357143,57.65989848,57.35964912,62.94630872,0,0,0,0,0.133759992
20058,CAVE MOUNTAIN,5,B,Arson,37.57888889,-79.51944444,VA,11/6/01,11/8/01,Nov,11/6/01 1:30,11/8/01 16:00,2 days 00:00:00.000000000,10/7/01,2001,Oct,724100,39793.8006,13733,1942,2020,0,0.1,724100-13733-2001.gz,11.99319728,12.38044693,12.65833333,8.575,2.059562842,2.221690141,1.660119048,1.504166667,64.14914773,59.58944282,61.53503185,45.6875,19.6,1.8,0,0,0.11049921
20111,,20.8,C,Debris Burning,38.17833333,-76.95694444,VA,9/5/14,,Sep,,,,8/6/14,2014,Aug,720501,37017.90064,99999,2008,2018,0,1,720501-00155-2014.gz,23.47382175,24.26527778,25.81805556,19.93765632,1.193467102,1.37787037,1.547222222,1.201296897,71.72468502,69.60648148,66.82936508,74.85132006,0,0,0,0,0.087734287
20135,PULASKI MINE,8.8,B,Debris Burning,37.49138889,-79.69222222,VA,4/9/14,4/9/14,Apr,4/9/14 14:42,4/9/14 20:15,0 days 00:00:00.000000000,3/10/14,2014,Mar,724100,46937.5431,13733,1942,2020,0,0.1,724100-13733-2014.gz,9.447920605,11.58102467,14.68869565,0,3.058695652,2.524098672,2.264782609,0,57.90075614,58.71916509,56.79130435,0,87.5,60.7,37.9,0,0.112068074
20150,MIDNIGHT,0.7,B,Arson,38.65314,-78.35543,VA,10/26/01,10/26/01,Oct,10/26/01 0:01,10/26/01 5:00,0 days 00:00:00.000000000,9/26/01,2001,Sep,723098,45461.09113,93798,1973,2020,0,0.1,723098-99999-2001.gz,14.76264045,15.8056338,16.83030303,0,3.404117647,3.473333333,3.345121951,0,54.05454545,54.25786164,51.23170732,0,0,0,0,0,0.099719008
20369,,2,B,Miscellaneous,36.64555556,-77.46916667,VA,2/26/12,,Feb,,,,1/27/12,2012,Jan,720278,4762.515603,99999,2006,2020,0,0.1,720278-03704-2012.gz,6.49535316,6.7141527,8.741482966,12.5940131,2.120492565,2.640502793,3.356913828,1.887739822,64.74153298,64.13439636,66.79539642,69.95486936,0,0,0,0,0.093031012
